Exchange,Symbol,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Longbusinesssummary,Weight,Total ESG Risk score,Environment Risk Score,ESG Risk Level,Controversy Level,ISO3,country,gain_score,vulnerability_score,readiness_score,risk_label,sector_encoded,env_share,climate_gap,esg_per_marketcap,high_carbon_sector,profitability_ratio,norm_vulnerability,norm_carbon_sector,norm_esg,norm_readiness_inv,norm_profit_inv,climate_credit_risk_score,climate_risk_tier,risk_target
NMS,DXCM,"DexCom, Inc.","DexCom, Inc.",Healthcare,Medical Devices,80.04,31263223808,840400000.0,0.02,San Diego,CA,United States,9500.0,"DexCom, Inc., a medical device company, focuses on the design, development, and commercialization of continuous glucose monitoring (CGM) systems in the United States and internationally. The company provides its systems for use by people with diabetes, as well as for use by healthcare providers. Its products include Dexcom G6 and Dexcom G7, integrated CGM systems for diabetes management; Dexcom Share, a remote monitoring system; Dexcom Real-Time API, which enables authorized third-party software developers to integrate real-time CGM data into their digital health apps and devices; and Dexcom ONE, that is designed to replace finger stick blood glucose testing for diabetes treatment decisions. It has also submitted FDA review for Dexcom Stelo for people with type 2 diabetes. The company has a collaboration and license agreement with Verily Life Sciences LLC and Verily Ireland Limited to develop blood-based or interstitial glucose monitoring products. It markets its products directly to endocrinologists, physicians, and diabetes educators. The company was incorporated in 1999 and is headquartered in San Diego, California.",0.0005624649270593,24.0,5.3,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,6,0.22083333333333333,-0.335293313763899,0.7676751491590768,0,0.026881424806387003,0.4421087602450484,0.0,0.4884393063583815,0.765553795034871,0.9585423900574844,0.4677462902297556,High,2
NYQ,ED,"Consolidated Edison, Inc.","Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,90.03,31191611392,5555999744.0,0.057,New York,NY,United States,14592.0,"Consolidated Edison, Inc., through its subsidiaries, engages in the regulated electric, gas, and steam delivery businesses in the United States. It offers electric services to approximately 3.7 million customers in New York City and Westchester County; gas to approximately 1.1 million customers in Manhattan, the Bronx, parts of Queens, and Westchester County; and steam to approximately 1,530 customers in parts of Manhattan. The company also supplies electricity to approximately 0.3 million customers in southeastern New York and northern New Jersey; and gas to approximately 0.2 million customers in southeastern New York. In addition, it operates 545 circuit miles of transmission lines; 15 transmission substations; 63 distribution substations; 90,051 in-service line transformers; 3,788 pole miles of overhead distribution lines; and 2,314 miles of underground distribution lines, as well as 4,363 miles of mains and 380,870 service lines for natural gas distribution. Further, the company invests in electric and gas transmission projects. It primarily sells electricity to industrial, commercial, residential, and government customers. Consolidated Edison, Inc. was founded in 1823 and is based in New York, New York.",0.0005611765291452,23.8,6.9,Medium,Significant Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,10,0.28991596638655465,-0.335293313763899,0.7630256642048383,1,0.17812480651208032,0.4421087602450484,1.0,0.4826589595375723,0.765553795034871,0.7252887894651591,0.6426868261242804,Critical,3
NMS,EBAY,eBay Inc.,eBay Inc.,Consumer Cyclical,Internet Retail,65.01,31139790848,2619000064.0,0.03,San Jose,CA,United States,12300.0,"eBay Inc., together with its subsidiaries, operates marketplace platforms that connect buyers and sellers in the United States, the United Kingdom, China, Germany, and internationally. The company's marketplace platform includes its online marketplace at ebay.com, off-platform businesses, and the eBay suite of mobile apps. Its platforms enable users to list, sell, and buy various products. The company was founded in 1995 and is headquartered in San Jose, California.",0.0005602442120342,17.6,2.7,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,2,0.1534090909090909,-0.335293313763899,0.5651932630475708,0,0.08410461318715663,0.4421087602450484,0.0,0.30346820809248565,0.765553795034871,0.8702904971372338,0.4034297714579618,Medium,1
NYQ,HPQ,HP Inc.,HP Inc.,Technology,Computer Hardware,32.94,30891065344,5045000192.0,0.024,Palo Alto,CA,United States,58000.0,"HP Inc. provides personal computing and other digital access devices, imaging and printing products, and related technologies, solutions, and services worldwide. The company operates through three segments: Personal Systems, Printing, and Corporate Investments. The Personal Systems segment offers commercial and consumer desktops and notebooks, workstations, commercial mobility devices, thin clients, retail point-of-sale systems, displays, software, support, and services, as well as hybrid systems, such as video conferencing solutions, cameras, headsets, voice, and related software products. The Printing segment provides consumer and commercial printer hardware, supplies, solutions, and services, as well as focuses on graphics and 3D printing and personalization solutions in the commercial and industrial markets. The Corporate Investments segment is involved in the business incubation and investment projects. It serves individual consumers, small- and medium-sized businesses, and large enterprises, including customers in the government, health, and education sectors. The company was formerly known as Hewlett-Packard Company and changed its name to HP Inc. in October 2015. HP Inc. was founded in 1939 and is headquartered in Palo Alto, California.",0.0005557693257165,11.3,0.1,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,9,0.008849557522123894,-0.335293313763899,0.3658015634671146,0,0.16331583698455693,0.4421087602450484,0.0,0.12138728323699427,0.765553795034871,0.7481277753725128,0.3365892218248423,Low,0
NYQ,IRM,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,Real Estate,REIT - Specialty,105.1,30842646528,2001980032.0,0.122,Portsmouth,NH,United States,27000.0,"Iron Mountain Incorporated (NYSE: IRM) is a global leader in information management services. Founded in 1951 and trusted by more than 240,000 customers worldwide, Iron Mountain serves to protect and elevate the power of our customers' work. Through a range of offerings including digital transformation, data centers, secure records storage, information management, asset lifecycle management, secure destruction and art storage and logistics, Iron Mountain helps businesses bring light to their dark data, enabling customers to unlock value and intelligence from their stored digital and physical assets at speed and with security, while helping them meet their environmental goals.",0.0005548982099936,14.5,5.0,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,8,0.3448275862068966,-0.335293313763899,0.470128268235231,0,0.0649094762403912,0.4421087602450484,0.0,0.2138728323699422,0.765553795034871,0.8998940061053706,0.37951150963801245,Low,0
NYQ,EIX,Edison International,Edison International,Utilities,Utilities - Regulated Electric,79.52,30786168832,6444000256.0,0.106,Rosemead,CA,United States,14375.0,"Edison International, through its subsidiaries, engages in the generation and distribution of electric power. The company supplies and delivers electricity to approximately 50,000 square mile area of southern California to residential, commercial, industrial, public authorities, agricultural, and other sectors. Its transmission facilities consist of lines ranging from 55 kV to 500 kV and approximately 80 transmission substations; distribution system consists of approximately 38,000 circuit-miles of overhead lines; approximately 31,000 circuit-miles of underground lines; and 730 distribution substations. The company was founded in 1886 and is based in Rosemead, California.",0.0005538821048293,27.5,11.0,Medium,Significant Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,10,0.4,-0.335293313763899,0.8932582728973971,1,0.20931478324454347,0.4421087602450484,1.0,0.5895953757225434,0.765553795034871,0.6771863581839361,0.6699575078516494,Critical,3
NYQ,CNC,Centene Corporation,Centene Corporation,Healthcare,Healthcare Plans,59.58,30079856640,5919000064.0,0.061,Saint Louis,MO,United States,67700.0,"Centene Corporation operates as a healthcare enterprise that provides programs and services to under-insured and uninsured families, commercial organizations, and military families in the United States. The company operates through Medicaid, Medicare, Commercial, and Other segments. The Medicaid segment offers health plan coverage, including medicaid expansion, aged, blind, disabled, children's health insurance program, foster care, medicare-medicaid plans, long-term services and support. This segment also provides healthcare products. The Medicare segment offers special needs and medicare supplement, and prescription drug plans. The Commercial segment provides health insurance marketplace product for individual, small, and large group commercials. It also operates clinical healthcare and pharmacies, as well as offers dental and speech therapy services. In addition, the company engages in the government contracts business under the TRICARE program and other healthcare related government contracts. It provides services through primary and specialty care physicians, hospitals, and ancillary providers. Centene Corporation was founded in 1984 and is headquartered in Saint Louis, Missouri.",0.0005411746553995,19.9,0.1,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,6,0.0050251256281407045,-0.335293313763899,0.6615723019616093,0,0.1967762059121303,0.4421087602450484,0.0,0.36994219653179183,0.765553795034871,0.6965238543183577,0.4059953037078661,Medium,1
NYQ,WEC,"WEC Energy Group, Inc.","WEC Energy Group, Inc.",Utilities,Utilities - Regulated Electric,94.5,29895450624,3489200128.0,-0.048,Milwaukee,WI,United States,7000.0,"WEC Energy Group, Inc., through its subsidiaries, provides regulated natural gas and electricity, and renewable and nonregulated renewable energy services in the United States. It operates through Wisconsin, Illinois, Other States, Electric Transmission, and Non-Utility Energy Infrastructure segments. The company generates and distributes electricity from coal, natural gas, oil, and nuclear, as well as renewable energy resources, including wind, solar, hydroelectric, and biomass; and distributes and transports natural gas. It also owns, maintains, monitors, and operates electric transmission systems; and generates, distributes, and sells steam. As of December 31, 2023, the company operated approximately 35,500 miles of overhead distribution lines and 36,500 miles of underground distribution cables, as well as 430 electric distribution substations and 523,700 line transformers; approximately 46,400 miles of natural gas distribution mains; 1,700 miles of natural gas transmission mains; 2.4 million natural gas lateral services; 490 natural gas distribution and transmission gate stations; and 69.3 billion cubic feet of working gas capacities in underground natural gas storage fields. The company was formerly known as Wisconsin Energy Corporation and changed its name to WEC Energy Group, Inc. in June 2015. WEC Energy Group, Inc. was founded in 1896 and is headquartered in Milwaukee, Wisconsin.",0.0005378569579996,27.5,13.4,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,10,0.4872727272727273,-0.335293313763899,0.9198724028572783,1,0.11671341475611938,0.4421087602450484,1.0,0.5895953757225434,0.765553795034871,0.8199998973689604,0.6842388617701518,Critical,3
NMS,MCHP,Microchip Technology Incorporat,Microchip Technology Incorporated,Technology,Semiconductors,55.51,29809422336,1950800000.0,-0.484,Chandler,AZ,United States,22300.0,"Microchip Technology Incorporated engages in the development, manufacture, and sale of smart, connected, and secure embedded control solutions in the Americas, Europe, and Asia. The company offers general purpose 8-bit, 16-bit, and 32-bit mixed-signal microcontrollers; 32-bit embedded mixed-signal microprocessors; and specialized microcontrollers for automotive, industrial, computing, communications, lighting, power supplies, motor control, human machine interface, security, wired connectivity, and wireless connectivity applications. It also provides analog, interface, mixed signal, and timing products comprising power management, linear, mixed-signal, high-voltage, thermal management, discrete diodes, and metal oxide semiconductor field effect transistors (MOSFETS), radio frequency (RF), drivers, safety, security, timing, USB, Ethernet, wireless, and other interface products; field-programmable gate array (FPGA) products; and application development tools that enable system designers to program microcontroller, FPGA, and microprocessor products for specific applications. In addition, the company offers serial electrically erasable programmable read-only memory, serial flash memories, parallel flash memories, serial static random access memories, and serial electrically erasable random access memories for the production of very small footprint devices; and licenses its SuperFlash embedded flash and non-volatile memory technologies to foundries, integrated device manufacturers, and design partners for use in the manufacture of microcontroller products, gate array, RF, analog, and neuromorphic compute products that require embedded non-volatile memory, as well as provides engineering services. Further, it offers wafer foundry and assembly, and test subcontracting manufacturing services; and timing systems products, application specific integrated circuits, and aerospace products. The company was incorporated in 1989 and is headquartered in Chandler, Arizona.",0.0005363092003201,31.8,15.3,High,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,3,9,0.4811320754716981,-0.335293313763899,1.0667767943156696,0,0.06544239529405686,0.4421087602450484,0.0,0.7138728323699423,0.765553795034871,0.8990721169972993,0.5294293207272054,High,2
NYQ,HUM,Humana Inc.,Humana Inc.,Healthcare,Healthcare Plans,247.1,29753559040,3779000064.0,0.113,Louisville,KY,United States,67600.0,"Humana Inc., together with its subsidiaries, provides medical and specialty insurance products in the United States. It operates through two segments, Insurance and CenterWell. The company offers medical and supplemental benefit plans to individuals. It has a contract with Centers for Medicare and Medicaid Services to administer the Limited Income Newly Eligible Transition prescription drug plan program; and contracts with various states to provide Medicaid, dual eligible, and long-term support services benefits. In addition, the company provides commercial fully-insured medical and specialty health insurance benefits comprising dental, vision, life insurance, and other supplemental health benefits, as well as administrative services only products to individuals and employer groups; military services, such as TRICARE T2017 East Region contract; and engages in the operations of pharmacy benefit manager business. Further, it operates pharmacies and senior focused primary care centers; and offers home solutions services, such as home health, hospice, and other services to its health plan members, as well as to third parties. The company sells its products through employers and employees, independent brokers and agents, sales representatives, and digital insurance agencies. The company was formerly known as Extendicare Inc. and changed its name to Humana Inc. in April 1974. Humana Inc. was founded in 1961 and is headquartered in Louisville, Kentucky.",0.0005353041489888,22.5,0.0,Medium,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,6,0.0,-0.335293313763899,0.7562120541529677,0,0.12701001782407273,0.4421087602450484,0.0,0.4450867052023122,0.765553795034871,0.8041200637366787,0.43929827725085424,Medium,1
NMS,ANSS,"ANSYS, Inc.","ANSYS, Inc.",Technology,Software - Application,338.38,29591330816,836108992.0,0.312,Canonsburg,PA,United States,6400.0,"ANSYS, Inc. develops and markets engineering simulation software and services for engineers, designers, researchers, and students in the United States, Japan, Germany, China, Hong Kong, South Korea, rest of Europe, the Middle East, Africa, and internationally. It offers structural analysis product suite that provides simulation tools for product design and optimization; the Ansys Mechanical product, an element analysis software; LS-DYNA solver for multiphysics simulation; and power analysis and optimization software suite. The company also offers electronics product suite that provides electromagnetic field simulation software for designing electronic and electromechanical products; Ansys High Frequency Structure Simulator product for radio frequency and microwave design; SCADE product suite, a solution for embedded software simulation, code production, and automated certification; fluids product suite that enables modeling of fluid flow and other related physical phenomena; Ansys Fluent computational fluid dynamics software package; Ansys RedHawk-SC for electronic design automation; Ansys Optics software; and mission-simulation, modeling, testing, and analysis software. In addition, it offers Ansys Granta MI system for materials information management; Ansys Granta Selector technology for materials selection and graphical analysis; CES EduPack product, a set of teaching resources; Granta Materials Data for Simulation; Ansys Lumerical product, a photonics simulation software solution; safety-certified embedded software solutions; Discovery product family for use in the simulation of product design; academic product suite for research and teaching settings. ANSYS, Inc. was founded in 1970 and is headquartered in Canonsburg, Pennsylvania.",0.0005323854581097,15.9,3.5,Low,None Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,9,0.22012578616352202,-0.335293313763899,0.5373195311446719,0,0.02825520072750215,0.4421087602450484,0.0,0.254335260115607,0.765553795034871,0.9564236978119574,0.39730320713237055,Medium,1
NYQ,BRO,"Brown & Brown, Inc.","Brown & Brown, Inc.",Financial Services,Insurance Brokers,102.93,29433659392,1528300032.0,0.099,Daytona Beach,FL,United States,16152.0,"Brown & Brown, Inc. markets and sells insurance products and services in the United States, Canada, Ireland, the United Kingdom, and internationally. It operates through four segments: Retail, National Programs, Wholesale Brokerage, and Services. The Retail segment provides property and casualty, employee benefits insurance products, personal insurance products, specialties insurance products, risk management strategies, loss control survey and analysis, consultancy, and claims processing services. It serves commercial, public and quasi-public entities, professional, and individual customers. The National Programs segment offers professional liability and related package insurance products for dentistry, legal, eyecare, insurance, financial, physicians, real estate title professionals, as well as supplementary insurance products related to weddings, events, medical facilities, and cyber liabilities. This segment also provides public entity-related and specialty programs through a network of independent agents; and program management services for insurance carrier partners. The Wholesale Brokerage segment markets and sells excess and surplus commercial and personal lines insurance through independent agents and brokers. The Services segment offers third-party claims administration and medical utilization management services in the workers' compensation and all-lines liability arenas, Medicare Set-aside, Social Security disability, Medicare benefits advocacy, and claims adjusting services. Brown & Brown, Inc. was founded in 1939 and is headquartered in Daytona Beach, Florida.",0.0005295487498245,20.5,0.1,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,5,0.004878048780487805,-0.335293313763899,0.696481525690681,0,0.05192354819514519,0.4421087602450484,0.0,0.3872832369942196,0.765553795034871,0.9199214244256029,0.43353737285731886,Medium,1
NMS,CSGP,"CoStar Group, Inc.","CoStar Group, Inc.",Real Estate,Real Estate Services,71.44,29287542784,170300000.0,0.109,Washington,DC,United States,6450.0,"CoStar Group, Inc. provides information, analytics, and online marketplace services to the commercial real estate, hospitality, residential, and related professionals industries in the United States, Canada, Europe, the Asia Pacific, and Latin America. The company offers CoStar Property that provides inventory of office, industrial, retail, multifamily, hospitality, and student housing properties and land; CoStar Sales, a robust database of comparable commercial real estate sales transactions; CoStar Market Analytics to view and report on aggregated market and submarket trends; and CoStar Tenant, an online business-to-business prospecting and analytical tool that provides tenant information. It also provides Leasing, a tool to capture, manage, and maintain lease data; CoStar Lease Analysis; Public Record, a searchable database of commercially zoned parcels; CoStar Real Estate Manager, a real estate lease administration, portfolio management, and lease accounting compliance software solution; and CoStar Risk Analytics and CoStar Investment. In addition, it offers apartment marketing sites, such as ApartmentFinder.com, ForRent.com, ApartmentHomeLiving.com, WestsideRentals.com, AFTER55.com, CorporateHousing.com, ForRentUniversity.com, Apartamentos.com, and Off Campus Partners; LoopNet Premium Lister; LoopNet Diamond, Platinum, and Gold Ads; LandsofAmerica.com, LandAndFarm.com, and LandWatch.com for rural land for-sale; BizBuySell.com, BizQuest.com, and FindaFranchise.com for operating businesses and franchises for-sale; Ten-X, an online auction platform for commercial real estate; and HomeSnap, an online and mobile software platform, as well as Homes.com, a homes for sale listings site. The company was founded in 1987 and is headquartered in Washington, the District of Columbia.",0.0005269199272896,21.9,4.9,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,8,0.22374429223744297,-0.335293313763899,0.7477581906244497,0,0.00581475889786958,0.4421087602450484,0.0,0.4277456647398844,0.765553795034871,0.9910322459455211,0.45278718333301016,High,2
NMS,TSCO,Tractor Supply Company,Tractor Supply Company,Consumer Cyclical,Specialty Retail,53.92,28803792896,1913799040.0,0.016,Brentwood,TN,United States,50000.0,"Tractor Supply Company operates as a rural lifestyle retailer in the United States. The company offers various merchandise, including livestock and equine feed and equipment, poultry, fencing, and sprayers and chemicals; food, treats, and equipment for dogs, cats, and other small animals, as well as dog wellness products; seasonal and recreation products comprising tractors and riders, lawn and garden, bird feeding, power equipment, and other recreational products; truck, tool, and hardware products, such as truck accessories, trailers, generators, lubricants, batteries, and hardware and tools; and clothing, gift, and décor products consist of clothing, footwear, toys, snacks, and decorative merchandise. It provides its products under the 4health, Paws & Claws, American Farmworks, Producer's Pride, Bit & Bridle, Red Shed, Blue Mountain, Redstone, C.E. Schmidt, Retriever, Country Lane, Ridgecut, Countyline, Royal Wing, Country Tuff, Strive, Dumor, Traveller, Farm Table, Treeline, Groundwork, TSC Tractor Supply Co, Huskee, Untamed, and JobSmart brand names. The company operates its retail stores under the Tractor Supply Company, Petsense by Tractor Supply, and Orscheln Farm and Home names; and operates websites under the TractorSupply.com and Petsense.com names. It sells its products to recreational farmers, ranchers, and others. Tractor Supply Company was founded in 1938 and is based in Brentwood, Tennessee.",0.0005182166551274,16.1,3.4,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,2,0.21118012422360247,-0.335293313763899,0.5589541647563998,0,0.06644260521209935,0.4421087602450484,0.0,0.2601156069364162,0.765553795034871,0.8975295532030994,0.39314789671772754,Low,0
NYQ,STT,State Street Corporation,State Street Corporation,Financial Services,Asset Management,98.2,28787427328,3343453568.0,0.201,Boston,MA,United States,53000.0,"State Street Corporation, through its subsidiaries, provides a range of financial products and services to institutional investors worldwide. The company offers investment servicing products and services, including custody, accounting, regulatory reporting, investor, and performance and analytics; middle office products, such as IBOR, transaction management, loans, cash, derivatives and collateral, record keeping, and client reporting and investment analytics; finance leasing; foreign exchange, and brokerage and other trading services; securities finance and enhanced custody products; deposit and short-term investment facilities; investment manager and alternative investment manager operations outsourcing; performance, risk, and compliance analytics; and financial data management to support institutional investors. It also engages in the provision of portfolio management and risk analytics, as well as trading and post-trade settlement services with integrated compliance and managed data. In addition, the company offers investment management strategies and products, such as core and enhanced indexing, multi-asset strategies, active quantitative and fundamental active capabilities, and alternative investment strategies. Further, it provides services and solutions, including environmental, social, and governance investing; defined benefit and defined contribution; and global fiduciary solutions, as well as exchange-traded funds under the SPDR ETF brand. The company provides its products and services to mutual funds, collective investment funds, UCITS, hedge funds and other investment pools, corporate and public retirement plans, insurance companies, foundations, endowments, and investment managers. State Street Corporation was founded in 1792 and is headquartered in Boston, Massachusetts.",0.0005179222178656,24.1,1.6,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,5,0.06639004149377593,-0.335293313763899,0.8371710234960529,0,0.11614284006365516,0.4421087602450484,0.0,0.49132947976878616,0.765553795034871,0.8208798605113022,0.4548470892982588,High,2
NYQ,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",Healthcare,Medical Distribution,118.28,28624943104,2924000000.0,-0.043,Dublin,OH,United States,47922.0,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments: Pharmaceutical and Specialty Solutions, and Global Medical Products and Distribution. It distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products, as well as medical supplies. The company also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; offers pharmacy management services to hospitals; operates pharmacies, including pharmacies in community health centers; and repackages generic pharmaceuticals and over-the-counter healthcare products. In addition, it manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compression solution, incontinence, nutritional delivery, and wound care products; single-use surgical drapes, gowns, and apparel products; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. Further, the company distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. Additionally, it manufactures, prepares, delivers, and distributes radiopharmaceuticals and related treatments; and optimizes direct shipments through integrated technology solutions. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",0.0005149989212228,14.9,1.2,Low,Significant Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,6,0.08053691275167785,-0.335293313763899,0.5205250520801175,0,0.10214867464981635,0.4421087602450484,0.0,0.2254335260115607,0.765553795034871,0.8424622228814741,0.37723653940810836,Low,0
NYQ,GPN,Global Payments Inc.,Global Payments Inc.,Industrials,Specialty Business Services,112.03,28511076352,4356144128.0,0.051,Atlanta,GA,United States,27000.0,"Global Payments Inc. provides payment technology and software solutions for card, check, and digital-based payments in the Americas, Europe, and the Asia-Pacific. It operates through two segments, Merchant Solutions and Issuer Solutions. The Merchant Solutions segment offers authorization, settlement and funding, customer support, chargeback resolution, terminal rental, sales and deployment, payment security, and consolidated billing and reporting services. This segment also provides an array of enterprise software solutions that streamline business operations of its customers in various vertical markets; and value-added solutions and services, such as point-of-sale software, analytics and customer engagement, payroll and reporting, and human capital management. The Issuer Solutions segment offers solutions that enable financial institutions and retailers to manage their card portfolios through a platform; and commercial payments, account payables, and electronic payment alternatives solutions for businesses and governments. It markets its products and services through direct sales force, trade associations, agent and enterprise software providers, referral arrangements with value-added resellers, and independent sales organizations. The company was founded in 1967 and is headquartered in Atlanta, Georgia.",0.0005129503143756,20.9,3.7,Medium,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,2,7,0.17703349282296652,-0.335293313763899,0.73304843850744,1,0.1527877823418064,0.4421087602450484,1.0,0.3988439306358381,0.765553795034871,0.7643645628931259,0.6214498947965568,Critical,3
NMS,FITB,Fifth Third Bancorp,Fifth Third Bancorp,Financial Services,Banks - Regional,42.93,28500453376,3343453568.0,-0.03,Cincinnati,OH,United States,18579.0,"Fifth Third Bancorp operates as the bank holding company for Fifth Third Bank, National Association that engages in the provision of a range of financial products and services in the United States. It operates through three segments: Commercial Banking, Consumer and Small Business Banking, and Wealth and Asset Management. The Commercial Banking segment offers credit intermediation, cash management, and financial services; lending and depository products; and cash management, foreign exchange and international trade finance, derivatives and capital markets services, asset-based lending, real estate finance, public finance, commercial leasing, and syndicated finance for business, government, and professional customers. The Consumer and Small Banking segment provides a range of deposit and loan products to individuals and small businesses; home equity loans and lines of credit; credit cards; and cash management services. This segment also engages in the residential mortgage that include origination, retention and servicing of residential mortgage loans, sales and securitizations of loans, and hedging activities; indirect lending, including extending loans to consumers through automobile dealers, motorcycle dealers, powersport dealers, recreational vehicle dealers, and marine dealers; and home improvement and solar energy installation loans through contractors and installers. The Wealth & Asset Management segment provides various wealth management services for individuals, companies, and not-for-profit organizations. It offers retail brokerage services to individual clients; and broker dealer services to the institutional marketplace. This segment also provides wealth planning, investment management, banking, insurance, and trust and estate services; and advisory services for institutional clients comprising middle market businesses, non-profits, states, and municipalities. The company was founded in 1858 and is headquartered in Cincinnati, Ohio.",0.0005127591936052,16.8,1.2,Low,Moderate Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,5,0.07142857142857142,-0.335293313763899,0.5894643070536957,0,0.1173122940849599,0.4421087602450484,0.0,0.2803468208092486,0.765553795034871,0.8190762816827932,0.39137193372754664,Low,0
NYQ,XYL,Xylem Inc.,Xylem Inc.,Industrials,Specialty Industrial Machinery,117.14,28458575872,1688999936.0,0.013,Washington,DC,United States,23000.0,"Xylem Inc., together with its subsidiaries, engages in the design, manufacture, and servicing of engineered products and solutions worldwide. It operates through four segments: Water Infrastructure, Applied Water, Measurement & Control Solutions, and Integrated Solutions and Services. The Water Infrastructure segment offers products, including water, storm water, and wastewater pumps; controls and systems; filtration, disinfection, and biological treatment equipment; and mobile dewatering equipment and rental services under the ADI, Flygt, Godwin, Sanitaire, Magneto, Neptune Benson, Ionpure, Leopold, Wedeco, and Xylem Vue brands. The Applied Water segment provides pumps, valves, heat exchangers, controls, and dispensing equipment systems under the Goulds Water Technology, Bell & Gossett, A-C Fire Pump, Standard Xchange, Lowara, Jabsco, Xylem Vue, and Flojet brands. The Measurement & Control Solutions segment offers smart meters, networked communication devices, data analytics, test equipment, controls, sensor devices, software and managed services, and critical infrastructure services; and software and services, including cloud-based analytics, remote monitoring and data management, leak detection, condition assessment, asset management, and pressure monitoring solutions, as well as testing equipment. This segment sells its products under the Pure Technologies, Sensus, Smith Blair, WTW, Xylem Vue, and YSI brands. The Integrated Solutions and Services segment provides maintenance services, mobile services, digital outsourced solutions, wastewater systems, environmental remediation, odor and corrosion control, filtration, reverse osmosis, ion exchange, and deionization under Aquapro, WaterOne, and Ion Pure brands. Xylem Inc. was formerly known as ITT WCO, Inc. and changed its name to Xylem Inc. in May 2011. Xylem Inc. was incorporated in 2011 and is headquartered in Washington, District of Columbia.",0.0005120057643563,18.1,4.3,Low,Low Controversy Level,USA,United States,66.7646656881949,0.312019243435194,0.647312557199093,1,7,0.23756906077348064,-0.335293313763899,0.6360121490762418,1,0.05934941873397761,0.4421087602450484,1.0,0.3179190751445087,0.765553795034871,0.9084689494731076,0.6115828768071562,High,2
